GAME_ID,LAST_GAME_ID,LAST_GAME_DATE_EST,LAST_GAME_HOME_TEAM_ID,LAST_GAME_HOME_TEAM_CITY,LAST_GAME_HOME_TEAM_NAME,LAST_GAME_HOME_TEAM_ABBREVIATION,LAST_GAME_HOME_TEAM_POINTS,LAST_GAME_VISITOR_TEAM_ID,LAST_GAME_VISITOR_TEAM_CITY,LAST_GAME_VISITOR_TEAM_NAME,LAST_GAME_VISITOR_TEAM_CITY1,LAST_GAME_VISITOR_TEAM_POINTS
12300057,22201168,2023-04-02T00:00:00,1610612752,New York,Knicks,NYK,118,1610612764,Washington,Wizards,WAS,109
12300058,12300047,2023-10-16T00:00:00,1610612759,San Antonio,Spurs,SAS,89,1610612745,Houston,Rockets,HOU,99
12300059,12300043,2023-10-15T00:00:00,1610612744,Golden State,Warriors,GSW,121,1610612758,Sacramento,Kings,SAC,115
12300060,22200838,2023-02-10T00:00:00,1610612766,Charlotte,Hornets,CHA,116,1610612738,Boston,Celtics,BOS,127
12300061,22201050,2023-03-17T00:00:00,1610612741,Chicago,Bulls,CHI,139,1610612750,Minnesota,Timberwolves,MIN,131
12300062,12300027,2023-10-12T00:00:00,1610612760,Oklahoma City,Thunder,OKC,125,1610612765,Detroit,Pistons,DET,128
12300063,22201212,2023-04-07T00:00:00,1610612747,Los Angeles,Lakers,LAL,121,1610612756,Phoenix,Suns,PHX,107
12300064,12300055,2023-10-17T00:00:00,1610612746,LA,Clippers,LAC,116,1610612743,Denver,Nuggets,DEN,103
12300065,22201111,2023-03-25T00:00:00,1610612758,Sacramento,Kings,SAC,121,1610612762,Utah,Jazz,UTA,113
12300066,22201173,2023-04-02T00:00:00,1610612754,Indiana,Pacers,IND,105,1610612739,Cleveland,Cavaliers,CLE,115
12300067,11800029,2018-10-05T00:00:00,1610612753,Orlando,Magic,ORL,119,12325,Flamengo,Flamengo,FLA,82
12300068,22201205,2023-04-07T00:00:00,1610612755,Philadelphia,76ers,PHI,136,1610612737,Atlanta,Hawks,ATL,131
12300069,22201119,2023-03-26T00:00:00,1610612761,Toronto,Raptors,TOR,114,1610612764,Washington,Wizards,WAS,104
12300070,22200761,2023-01-30T00:00:00,1610612742,Dallas,Mavericks,DAL,111,1610612765,Detroit,Pistons,DET,105
12300071,22200840,2023-02-10T00:00:00,1610612745,Houston,Rockets,HOU,95,1610612748,Miami,Heat,MIA,97
12300072,12300018,2023-10-10T00:00:00,1610612749,Milwaukee,Bucks,MIL,102,1610612763,Memphis,Grizzlies,MEM,108
12300073,22201158,2023-03-31T00:00:00,1610612744,Golden State,Warriors,GSW,130,1610612759,San Antonio,Spurs,SAS,115
22000001,21900757,2020-02-05T00:00:00,1610612751,Brooklyn,Nets,BKN,129,1610612744,Golden State,Warriors,GSW,88
22000002,12000018,2020-12-13T00:00:00,1610612747,Los Angeles,Lakers,LAL,131,1610612746,LA,Clippers,LAC,106
22000003,21901236,2020-07-31T00:00:00,1610612738,Boston,Celtics,BOS,112,1610612749,Milwaukee,Bucks,MIL,119
22000004,21901313,2020-08-13T00:00:00,1610612756,Phoenix,Suns,PHX,128,1610612742,Dallas,Mavericks,DAL,102
22000005,12000021,2020-12-14T00:00:00,1610612748,Miami,Heat,MIA,92,1610612740,New Orleans,Pelicans,NOP,114
22000006,21900562,2020-01-08T00:00:00,1610612749,Milwaukee,Bucks,MIL,107,1610612744,Golden State,Warriors,GSW,98
22000007,12000041,2020-12-18T00:00:00,1610612738,Boston,Celtics,BOS,89,1610612751,Brooklyn,Nets,BKN,113
22000008,11900107,2020-07-23T00:00:00,1610612747,Los Angeles,Lakers,LAL,104,1610612742,Dallas,Mavericks,DAL,108
22000009,41900237,2020-09-15T00:00:00,1610612743,Denver,Nuggets,DEN,104,1610612746,LA,Clippers,LAC,89
22000010,21900508,2020-01-02T00:00:00,1610612739,Cleveland,Cavaliers,CLE,106,1610612766,Charlotte,Hornets,CHA,109
22000011,21900828,2020-02-21T00:00:00,1610612754,Indiana,Pacers,IND,106,1610612752,New York,Knicks,NYK,98
22000012,21900919,2020-03-04T00:00:00,1610612753,Orlando,Magic,ORL,113,1610612748,Miami,Heat,MIA,116
22000013,21901263,2020-08-05T00:00:00,1610612755,Philadelphia,76ers,PHI,107,1610612764,Washington,Wizards,WAS,98
22000014,21900121,2019-11-08T00:00:00,1610612761,Toronto,Raptors,TOR,122,1610612740,New Orleans,Pelicans,NOP,104
22000015,21900477,2019-12-28T00:00:00,1610612741,Chicago,Bulls,CHI,116,1610612737,Atlanta,Hawks,ATL,81
22000016,22000333,2021-02-03T00:00:00,1610612745,Houston,Rockets,HOU,87,1610612760,Oklahoma City,Thunder,OKC,104
22000017,21901246,2020-08-02T00:00:00,1610612763,Memphis,Grizzlies,MEM,106,1610612759,San Antonio,Spurs,SAS,108
22000018,21900140,2019-11-11T00:00:00,1610612750,Minnesota,Timberwolves,MIN,120,1610612765,Detroit,Pistons,DET,114
22000019,21900489,2019-12-29T00:00:00,1610612743,Denver,Nuggets,DEN,120,1610612758,Sacramento,Kings,SAC,115
22000020,21900776,2020-02-07T00:00:00,1610612757,Portland,Trail Blazers,POR,114,1610612762,Utah,Jazz,UTA,117
22000021,12000049,2020-12-19T00:00:00,1610612763,Memphis,Grizzlies,MEM,116,1610612737,Atlanta,Hawks,ATL,117
22000022,21900467,2019-12-27T00:00:00,1610612766,Charlotte,Hornets,CHA,102,1610612760,Oklahoma City,Thunder,OKC,104
22000023,21900693,2020-01-27T00:00:00,1610612765,Detroit,Pistons,DET,100,1610612739,Cleveland,Cavaliers,CLE,115
22000024,21900557,2020-01-08T00:00:00,1610612764,Washington,Wizards,WAS,89,1610612753,Orlando,Magic,ORL,123
22000025,21900873,2020-02-27T00:00:00,1610612752,New York,Knicks,NYK,106,1610612755,Philadelphia,76ers,PHI,115
22000026,21900934,2020-03-06T00:00:00,1610612741,Chicago,Bulls,CHI,102,1610612754,Indiana,Pacers,IND,108
22000027,21900686,2020-01-26T00:00:00,1610612759,San Antonio,Spurs,SAS,106,1610612761,Toronto,Raptors,TOR,110
22000028,21900362,2019-12-11T00:00:00,1610612762,Utah,Jazz,UTA,127,1610612750,Minnesota,Timberwolves,MIN,116
22000029,21901261,2020-08-04T00:00:00,1610612757,Portland,Trail Blazers,POR,110,1610612745,Houston,Rockets,HOU,102
22000030,21900552,2020-01-07T00:00:00,1610612758,Sacramento,Kings,SAC,114,1610612756,Phoenix,Suns,PHX,103
22000031,41900156,2020-08-30T00:00:00,1610612746,LA,Clippers,LAC,111,1610612742,Dallas,Mavericks,DAL,97
22000032,21900836,2020-02-22T00:00:00,1610612766,Charlotte,Hornets,CHA,86,1610612751,Brooklyn,Nets,BKN,115
22000033,22000024,2020-12-26T00:00:00,1610612764,Washington,Wizards,WAS,120,1610612753,Orlando,Magic,ORL,130
22000034,21901287,2020-08-09T00:00:00,1610612740,New Orleans,Pelicans,NOP,113,1610612759,San Antonio,Spurs,SAS,122
22000035,21900865,2020-02-26T00:00:00,1610612739,Cleveland,Cavaliers,CLE,108,1610612755,Philadelphia,76ers,PHI,94
22000036,21900601,2020-01-14T00:00:00,1610612752,New York,Knicks,NYK,102,1610612749,Milwaukee,Bucks,MIL,128
22000037,21900960,2020-03-10T00:00:00,1610612754,Indiana,Pacers,IND,111,1610612738,Boston,Celtics,BOS,114
22000038,21900325,2019-12-06T00:00:00,1610612741,Chicago,Bulls,CHI,98,1610612744,Golden State,Warriors,GSW,100
22000039,22000030,2020-12-26T00:00:00,1610612758,Sacramento,Kings,SAC,106,1610612756,Phoenix,Suns,PHX,103
22000040,21900342,2019-12-08T00:00:00,1610612747,Los Angeles,Lakers,LAL,142,1610612750,Minnesota,Timberwolves,MIN,125
22000041,21900629,2020-01-18T00:00:00,1610612737,Atlanta,Hawks,ATL,103,1610612765,Detroit,Pistons,DET,136
22000042,21900920,2020-03-04T00:00:00,1610612751,Brooklyn,Nets,BKN,79,1610612763,Memphis,Grizzlies,MEM,118
22000043,21901240,2020-08-01T00:00:00,1610612760,Oklahoma City,Thunder,OKC,110,1610612762,Utah,Jazz,UTA,94
22000044,21900685,2020-01-26T00:00:00,1610612743,Denver,Nuggets,DEN,117,1610612745,Houston,Rockets,HOU,110
22000045,41900145,2020-08-29T00:00:00,1610612747,Los Angeles,Lakers,LAL,131,1610612757,Portland,Trail Blazers,POR,122
22000046,12000042,2020-12-18T00:00:00,1610612739,Cleveland,Cavaliers,CLE,83,1610612752,New York,Knicks,NYK,119
22000047,21900532,2020-01-04T00:00:00,1610612765,Detroit,Pistons,DET,111,1610612744,Golden State,Warriors,GSW,104
22000048,22000037,2020-12-27T00:00:00,1610612754,Indiana,Pacers,IND,108,1610612738,Boston,Celtics,BOS,107
22000049,21901305,2020-08-12T00:00:00,1610612755,Philadelphia,76ers,PHI,121,1610612761,Toronto,Raptors,TOR,125
22000050,21900845,2020-02-23T00:00:00,1610612764,Washington,Wizards,WAS,117,1610612741,Chicago,Bulls,CHI,126
22000051,41900205,2020-09-08T00:00:00,1610612748,Miami,Heat,MIA,103,1610612749,Milwaukee,Bucks,MIL,94
22000052,21900655,2020-01-22T00:00:00,1610612760,Oklahoma City,Thunder,OKC,120,1610612753,Orlando,Magic,ORL,114
22000053,21900319,2019-12-05T00:00:00,1610612756,Phoenix,Suns,PHX,139,1610612740,New Orleans,Pelicans,NOP,132
22000054,21900782,2020-02-08T00:00:00,1610612746,LA,Clippers,LAC,115,1610612750,Minnesota,Timberwolves,MIN,142
22000055,22000019,2020-12-23T00:00:00,1610612758,Sacramento,Kings,SAC,124,1610612743,Denver,Nuggets,DEN,122
22000056,21901301,2020-08-11T00:00:00,1610612738,Boston,Celtics,BOS,122,1610612763,Memphis,Grizzlies,MEM,107
22000057,21900878,2020-02-28T00:00:00,1610612751,Brooklyn,Nets,BKN,118,1610612737,Atlanta,Hawks,ATL,141
22000058,22000051,2020-12-29T00:00:00,1610612748,Miami,Heat,MIA,97,1610612749,Milwaukee,Bucks,MIL,144
22000059,21900778,2020-02-08T00:00:00,1610612742,Dallas,Mavericks,DAL,116,1610612766,Charlotte,Hornets,CHA,100
22000060,21900754,2020-02-04T00:00:00,1610612759,San Antonio,Spurs,SAS,102,1610612747,Los Angeles,Lakers,LAL,129
22000061,21901280,2020-08-08T00:00:00,1610612746,LA,Clippers,LAC,122,1610612757,Portland,Trail Blazers,POR,117
22000062,12000019,2020-12-14T00:00:00,1610612754,Indiana,Pacers,IND,106,1610612739,Cleveland,Cavaliers,CLE,116
22000063,22000050,2020-12-29T00:00:00,1610612764,Washington,Wizards,WAS,107,1610612741,Chicago,Bulls,CHI,115
22000064,21901277,2020-08-07T00:00:00,1610612753,Orlando,Magic,ORL,101,1610612755,Philadelphia,76ers,PHI,108
22000065,21901290,2020-08-09T00:00:00,1610612745,Houston,Rockets,HOU,129,1610612758,Sacramento,Kings,SAC,112
22000066,21900672,2020-01-24T00:00:00,1610612761,Toronto,Raptors,TOR,118,1610612752,New York,Knicks,NYK,112
22000067,21900819,2020-02-13T00:00:00,1610612760,Oklahoma City,Thunder,OKC,123,1610612740,New Orleans,Pelicans,NOP,118
22000068,12000024,2020-12-14T00:00:00,1610612762,Utah,Jazz,UTA,111,1610612756,Phoenix,Suns,PHX,92
22000069,21900487,2019-12-29T00:00:00,1610612766,Charlotte,Hornets,CHA,104,1610612763,Memphis,Grizzlies,MEM,117
22000070,21900604,2020-01-15T00:00:00,1610612765,Detroit,Pistons,DET,116,1610612738,Boston,Celtics,BOS,103
22000071,21900880,2020-02-28T00:00:00,1610612742,Dallas,Mavericks,DAL,118,1610612748,Miami,Heat,MIA,126
22000072,22000057,2020-12-30T00:00:00,1610612751,Brooklyn,Nets,BKN,145,1610612737,Atlanta,Hawks,ATL,141
22000073,21900647,2020-01-20T00:00:00,1610612749,Milwaukee,Bucks,MIL,111,1610612741,Chicago,Bulls,CHI,98
22000074,21900171,2019-11-15T00:00:00,1610612750,Minnesota,Timberwolves,MIN,116,1610612764,Washington,Wizards,WAS,137
22000075,22000060,2020-12-30T00:00:00,1610612759,San Antonio,Spurs,SAS,107,1610612747,Los Angeles,Lakers,LAL,121
22000076,21900784,2020-02-08T00:00:00,1610612743,Denver,Nuggets,DEN,117,1610612756,Phoenix,Suns,PHX,108
22000077,12000037,2020-12-17T00:00:00,1610612762,Utah,Jazz,UTA,125,1610612746,LA,Clippers,LAC,105
22000078,21900652,2020-01-20T00:00:00,1610612744,Golden State,Warriors,GSW,124,1610612757,Portland,Trail Blazers,POR,129
22000079,22000065,2020-12-31T00:00:00,1610612745,Houston,Rockets,HOU,122,1610612758,Sacramento,Kings,SAC,119
22000080,22000011,2020-12-23T00:00:00,1610612754,Indiana,Pacers,IND,121,1610612752,New York,Knicks,NYK,107
22000081,22000052,2020-12-29T00:00:00,1610612753,Orlando,Magic,ORL,118,1610612760,Oklahoma City,Thunder,OKC,107
22000082,21900134,2019-11-10T00:00:00,1610612755,Philadelphia,76ers,PHI,114,1610612766,Charlotte,Hornets,CHA,106
22000083,21900807,2020-02-12T00:00:00,1610612737,Atlanta,Hawks,ATL,105,1610612739,Cleveland,Cavaliers,CLE,127
22000084,22000014,2020-12-23T00:00:00,1610612740,New Orleans,Pelicans,NOP,113,1610612761,Toronto,Raptors,TOR,99
22000085,22000070,2021-01-01T00:00:00,1610612765,Detroit,Pistons,DET,96,1610612738,Boston,Celtics,BOS,93
22000086,12000014,2020-12-13T00:00:00,1610612751,Brooklyn,Nets,BKN,119,1610612764,Washington,Wizards,WAS,114
22000087,21900891,2020-02-29T00:00:00,1610612763,Memphis,Grizzlies,MEM,105,1610612747,Los Angeles,Lakers,LAL,88
22000088,21900844,2020-02-23T00:00:00,1610612750,Minnesota,Timberwolves,MIN,116,1610612743,Denver,Nuggets,DEN,128
22000089,21901314,2020-08-13T00:00:00,1610612759,San Antonio,Spurs,SAS,112,1610612762,Utah,Jazz,UTA,118
22000090,21900907,2020-03-02T00:00:00,1610612741,Chicago,Bulls,CHI,109,1610612742,Dallas,Mavericks,DAL,107
22000091,21901258,2020-08-04T00:00:00,1610612756,Phoenix,Suns,PHX,117,1610612746,LA,Clippers,LAC,115
22000092,22000078,2021-01-01T00:00:00,1610612744,Golden State,Warriors,GSW,98,1610612757,Portland,Trail Blazers,POR,123
22000093,21900321,2019-12-06T00:00:00,1610612753,Orlando,Magic,ORL,93,1610612739,Cleveland,Cavaliers,CLE,87
22000094,22000082,2021-01-02T00:00:00,1610612755,Philadelphia,76ers,PHI,127,1610612766,Charlotte,Hornets,CHA,112
22000095,21900969,2020-03-11T00:00:00,1610612737,Atlanta,Hawks,ATL,131,1610612752,New York,Knicks,NYK,136
22000096,21901306,2020-08-12T00:00:00,1610612748,Miami,Heat,MIA,115,1610612760,Oklahoma City,Thunder,OKC,116
22000097,41900217,2020-09-11T00:00:00,1610612761,Toronto,Raptors,TOR,87,1610612738,Boston,Celtics,BOS,92
22000098,21901238,2020-07-31T00:00:00,1610612745,Houston,Rockets,HOU,153,1610612742,Dallas,Mavericks,DAL,149
22000099,21900820,2020-02-20T00:00:00,1610612749,Milwaukee,Bucks,MIL,126,1610612765,Detroit,Pistons,DET,106
22000100,21900780,2020-02-08T00:00:00,1610612740,New Orleans,Pelicans,NOP,124,1610612754,Indiana,Pacers,IND,117
22000101,12000038,2020-12-17T00:00:00,1610612744,Golden State,Warriors,GSW,113,1610612758,Sacramento,Kings,SAC,105
22000102,11900125,2020-07-27T00:00:00,1610612751,Brooklyn,Nets,BKN,107,1610612762,Utah,Jazz,UTA,112
22000103,22000087,2021-01-03T00:00:00,1610612763,Memphis,Grizzlies,MEM,94,1610612747,Los Angeles,Lakers,LAL,108
22000104,22000088,2021-01-03T00:00:00,1610612743,Denver,Nuggets,DEN,124,1610612750,Minnesota,Timberwolves,MIN,109
22000105,21900750,2020-02-03T00:00:00,1610612746,LA,Clippers,LAC,108,1610612759,San Antonio,Spurs,SAS,105
22000106,21900278,2019-11-29T00:00:00,1610612757,Portland,Trail Blazers,POR,107,1610612741,Chicago,Bulls,CHI,103
22000107,21901304,2020-08-12T00:00:00,1610612754,Indiana,Pacers,IND,108,1610612745,Houston,Rockets,HOU,104
22000108,22000093,2021-01-04T00:00:00,1610612753,Orlando,Magic,ORL,103,1610612739,Cleveland,Cavaliers,CLE,83
22000109,22000013,2020-12-23T00:00:00,1610612755,Philadelphia,76ers,PHI,113,1610612764,Washington,Wizards,WAS,107
22000110,21900957,2020-03-09T00:00:00,1610612737,Atlanta,Hawks,ATL,143,1610612766,Charlotte,Hornets,CHA,138
22000111,41900306,2020-09-27T00:00:00,1610612748,Miami,Heat,MIA,125,1610612738,Boston,Celtics,BOS,113
22000112,21900921,2020-03-04T00:00:00,1610612752,New York,Knicks,NYK,104,1610612762,Utah,Jazz,UTA,112
22000113,22000099,2021-01-04T00:00:00,1610612749,Milwaukee,Bucks,MIL,125,1610612765,Detroit,Pistons,DET,115
22000114,22000067,2020-12-31T00:00:00,1610612740,New Orleans,Pelicans,NOP,113,1610612760,Oklahoma City,Thunder,OKC,80
22000115,11900129,2020-07-28T00:00:00,1610612756,Phoenix,Suns,PHX,117,1610612761,Toronto,Raptors,TOR,106
22000116,21900967,2020-03-10T00:00:00,1610612744,Golden State,Warriors,GSW,107,1610612746,LA,Clippers,LAC,131
22000117,21900674,2020-01-24T00:00:00,1610612758,Sacramento,Kings,SAC,98,1610612741,Chicago,Bulls,CHI,81
22000118,21900822,2020-02-20T00:00:00,1610612751,Brooklyn,Nets,BKN,104,1610612755,Philadelphia,76ers,PHI,112
22000119,21900622,2020-01-17T00:00:00,1610612763,Memphis,Grizzlies,MEM,113,1610612739,Cleveland,Cavaliers,CLE,109
22000120,21900973,2020-03-11T00:00:00,1610612743,Denver,Nuggets,DEN,97,1610612742,Dallas,Mavericks,DAL,113
22000121,22000075,2021-01-01T00:00:00,1610612747,Los Angeles,Lakers,LAL,109,1610612759,San Antonio,Spurs,SAS,103
22000122,21900565,2020-01-09T00:00:00,1610612757,Portland,Trail Blazers,POR,102,1610612750,Minnesota,Timberwolves,MIN,116
22000123,21900884,2020-02-28T00:00:00,1610612765,Detroit,Pistons,DET,113,1610612756,Phoenix,Suns,PHX,111
22000124,21901308,2020-08-13T00:00:00,1610612738,Boston,Celtics,BOS,90,1610612764,Washington,Wizards,WAS,96
22000125,21900932,2020-03-06T00:00:00,1610612752,New York,Knicks,NYK,103,1610612760,Oklahoma City,Thunder,OKC,126
22000126,21900128,2019-11-09T00:00:00,1610612740,New Orleans,Pelicans,NOP,115,1610612766,Charlotte,Hornets,CHA,110
22000127,21900953,2020-03-08T00:00:00,1610612745,Houston,Rockets,HOU,106,1610612753,Orlando,Magic,ORL,126
22000128,22000042,2020-12-28T00:00:00,1610612763,Memphis,Grizzlies,MEM,116,1610612751,Brooklyn,Nets,BKN,111
22000129,21900248,2019-11-25T00:00:00,1610612749,Milwaukee,Bucks,MIL,122,1610612762,Utah,Jazz,UTA,118
22000130,22000116,2021-01-06T00:00:00,1610612744,Golden State,Warriors,GSW,101,1610612746,LA,Clippers,LAC,108
22000131,21900100,2019-11-05T00:00:00,1610612747,Los Angeles,Lakers,LAL,118,1610612741,Chicago,Bulls,CHI,112
22000132,21900956,2020-03-08T00:00:00,1610612758,Sacramento,Kings,SAC,113,1610612761,Toronto,Raptors,TOR,118
22000133,21900353,2019-12-10T00:00:00,1610612755,Philadelphia,76ers,PHI,97,1610612743,Denver,Nuggets,DEN,92
22000134,22000110,2021-01-06T00:00:00,1610612766,Charlotte,Hornets,CHA,102,1610612737,Atlanta,Hawks,ATL,94
22000135,21901270,2020-08-06T00:00:00,1610612754,Indiana,Pacers,IND,99,1610612756,Phoenix,Suns,PHX,114
22000136,21900951,2020-03-08T00:00:00,1610612764,Washington,Wizards,WAS,89,1610612748,Miami,Heat,MIA,100
22000137,21900385,2019-12-14T00:00:00,1610612749,Milwaukee,Bucks,MIL,125,1610612739,Cleveland,Cavaliers,CLE,108
22000138,21900262,2019-11-27T00:00:00,1610612750,Minnesota,Timberwolves,MIN,113,1610612759,San Antonio,Spurs,SAS,101
22000139,21900826,2020-02-21T00:00:00,1610612742,Dallas,Mavericks,DAL,122,1610612753,Orlando,Magic,ORL,106
22000140,12000017,2020-12-13T00:00:00,1610612758,Sacramento,Kings,SAC,121,1610612757,Portland,Trail Blazers,POR,106
22000141,21900941,2020-03-07T00:00:00,1610612765,Detroit,Pistons,DET,105,1610612762,Utah,Jazz,UTA,111
22000142,21900382,2019-12-14T00:00:00,1610612746,LA,Clippers,LAC,106,1610612741,Chicago,Bulls,CHI,109
22000143,21900550,2020-01-07T00:00:00,1610612751,Brooklyn,Nets,BKN,103,1610612760,Oklahoma City,Thunder,OKC,111
22000144,21900392,2019-12-15T00:00:00,1610612752,New York,Knicks,NYK,105,1610612743,Denver,Nuggets,DEN,111
22000145,22000111,2021-01-06T00:00:00,1610612738,Boston,Celtics,BOS,107,1610612748,Miami,Heat,MIA,105
22000146,41900225,2020-09-12T00:00:00,1610612745,Houston,Rockets,HOU,96,1610612747,Los Angeles,Lakers,LAL,119
22000147,22000138,2021-01-09T00:00:00,1610612750,Minnesota,Timberwolves,MIN,122,1610612759,San Antonio,Spurs,SAS,125
22000148,21900929,2020-03-05T00:00:00,1610612744,Golden State,Warriors,GSW,113,1610612761,Toronto,Raptors,TOR,121
22000149,21900864,2020-02-26T00:00:00,1610612766,Charlotte,Hornets,CHA,107,1610612752,New York,Knicks,NYK,101
22000150,22000119,2021-01-07T00:00:00,1610612739,Cleveland,Cavaliers,CLE,94,1610612763,Memphis,Grizzlies,MEM,90
22000151,41900105,2020-08-29T00:00:00,1610612753,Orlando,Magic,ORL,104,1610612749,Milwaukee,Bucks,MIL,118
22000152,21901235,2020-07-31T00:00:00,1610612764,Washington,Wizards,WAS,112,1610612756,Phoenix,Suns,PHX,125
22000153,21900850,2020-02-24T00:00:00,1610612737,Atlanta,Hawks,ATL,112,1610612755,Philadelphia,76ers,PHI,129
22000154,22000698,2021-03-27T00:00:00,1610612742,Dallas,Mavericks,DAL,103,1610612740,New Orleans,Pelicans,NOP,112
22000155,11900121,2020-07-26T00:00:00,1610612757,Portland,Trail Blazers,POR,104,1610612761,Toronto,Raptors,TOR,110
22000156,21900421,2019-12-20T00:00:00,1610612758,Sacramento,Kings,SAC,105,1610612754,Indiana,Pacers,IND,119
22000157,21900747,2020-02-03T00:00:00,1610612755,Philadelphia,76ers,PHI,106,1610612748,Miami,Heat,MIA,137
22000158,21900335,2019-12-08T00:00:00,1610612751,Brooklyn,Nets,BKN,105,1610612743,Denver,Nuggets,DEN,102
22000159,21900902,2020-03-02T00:00:00,1610612739,Cleveland,Cavaliers,CLE,113,1610612762,Utah,Jazz,UTA,126
22000160,22000869,2021-04-19T00:00:00,1610612741,Chicago,Bulls,CHI,102,1610612738,Boston,Celtics,BOS,96
22000161,22000146,2021-01-10T00:00:00,1610612745,Houston,Rockets,HOU,102,1610612747,Los Angeles,Lakers,LAL,120
22000162,12000008,2020-12-12T00:00:00,1610612760,Oklahoma City,Thunder,OKC,121,1610612759,San Antonio,Spurs,SAS,108
22000163,21900679,2020-01-24T00:00:00,1610612744,Golden State,Warriors,GSW,118,1610612754,Indiana,Pacers,IND,129
22000164,22000059,2020-12-30T00:00:00,1610612766,Charlotte,Hornets,CHA,118,1610612742,Dallas,Mavericks,DAL,99
22000165,22000113,2021-01-06T00:00:00,1610612765,Detroit,Pistons,DET,115,1610612749,Milwaukee,Bucks,MIL,130
22000166,21900885,2020-02-28T00:00:00,1610612764,Washington,Wizards,WAS,119,1610612762,Utah,Jazz,UTA,129
22000167,22000180,2021-01-15T00:00:00,1610612738,Boston,Celtics,BOS,124,1610612753,Orlando,Magic,ORL,97
22000168,21900688,2020-01-26T00:00:00,1610612752,New York,Knicks,NYK,110,1610612751,Brooklyn,Nets,BKN,97
22000169,12000023,2020-12-14T00:00:00,1610612750,Minnesota,Timberwolves,MIN,104,1610612763,Memphis,Grizzlies,MEM,123
22000170,21901265,2020-08-05T00:00:00,1610612760,Oklahoma City,Thunder,OKC,105,1610612747,Los Angeles,Lakers,LAL,86
22000171,21900598,2020-01-14T00:00:00,1610612756,Phoenix,Suns,PHX,110,1610612737,Atlanta,Hawks,ATL,123
22000172,21901241,2020-08-01T00:00:00,1610612746,LA,Clippers,LAC,126,1610612740,New Orleans,Pelicans,NOP,103
22000173,22000140,2021-01-09T00:00:00,1610612758,Sacramento,Kings,SAC,99,1610612757,Portland,Trail Blazers,POR,125
22000174,22000157,2021-01-12T00:00:00,1610612755,Philadelphia,76ers,PHI,137,1610612748,Miami,Heat,MIA,134
22000175,12000020,2020-12-14T00:00:00,1610612761,Toronto,Raptors,TOR,112,1610612766,Charlotte,Hornets,CHA,109
22000176,12000034,2020-12-17T00:00:00,1610612759,San Antonio,Spurs,SAS,106,1610612745,Houston,Rockets,HOU,128
22000177,12000011,2020-12-12T00:00:00,1610612743,Denver,Nuggets,DEN,105,1610612744,Golden State,Warriors,GSW,107
